"document","term","count","flag","ID","Support.Group","Store","Classification","Assigned.To","Priority","Reopened","Location","Created.Date","Resolved.Date","Created.Week","Created.Week2","Created.Month"
"IR25","opinion",2,1,"IR25","Help Desk","Sunset Valley","Desktop Support","Diego","P2","No","ORT",2017-01-04,2017-01-06,2017-01-01,2016-12-31,2017-01-01
"IR25","others",1,1,"IR25","Help Desk","Sunset Valley","Desktop Support","Diego","P2","No","ORT",2017-01-04,2017-01-06,2017-01-01,2016-12-31,2017-01-01
"IR25","rest",1,1,"IR25","Help Desk","Sunset Valley","Desktop Support","Diego","P2","No","ORT",2017-01-04,2017-01-06,2017-01-01,2016-12-31,2017-01-01
"IR25","sets",1,1,"IR25","Help Desk","Sunset Valley","Desktop Support","Diego","P2","No","ORT",2017-01-04,2017-01-06,2017-01-01,2016-12-31,2017-01-01
"IR25","value",1,1,"IR25","Help Desk","Sunset Valley","Desktop Support","Diego","P2","No","ORT",2017-01-04,2017-01-06,2017-01-01,2016-12-31,2017-01-01
"IR25","wondered",1,1,"IR25","Help Desk","Sunset Valley","Desktop Support","Diego","P2","No","ORT",2017-01-04,2017-01-06,2017-01-01,2016-12-31,2017-01-01
"IR25","yet",1,1,"IR25","Help Desk","Sunset Valley","Desktop Support","Diego","P2","No","ORT",2017-01-04,2017-01-06,2017-01-01,2016-12-31,2017-01-01
"IR26","disappears",1,1,"IR26","Retail Support","Wells Branch","Lane Frozen","Hannah","P3","No","NLB",2017-02-15,2017-02-17,2017-02-12,2017-02-11,2017-02-01
"IR26","injury",2,1,"IR26","Retail Support","Wells Branch","Lane Frozen","Hannah","P3","No","NLB",2017-02-15,2017-02-17,2017-02-12,2017-02-11,2017-02-01
"IR26","reject",1,1,"IR26","Retail Support","Wells Branch","Lane Frozen","Hannah","P3","No","NLB",2017-02-15,2017-02-17,2017-02-12,2017-02-11,2017-02-01
"IR26","sense",1,1,"IR26","Retail Support","Wells Branch","Lane Frozen","Hannah","P3","No","NLB",2017-02-15,2017-02-17,2017-02-12,2017-02-11,2017-02-01
"IR27","best",1,1,"IR27","Retail Support","Sunset Valley","Scale Broken","George","P3","No","GWS",2016-12-07,2016-12-09,2016-12-04,2016-12-03,2016-12-01
"IR27","enemy",1,1,"IR27","Retail Support","Sunset Valley","Scale Broken","George","P3","No","GWS",2016-12-07,2016-12-09,2016-12-04,2016-12-03,2016-12-01
"IR27","like",1,1,"IR27","Retail Support","Sunset Valley","Scale Broken","George","P3","No","GWS",2016-12-07,2016-12-09,2016-12-04,2016-12-03,2016-12-01
"IR27","revenge",1,1,"IR27","Retail Support","Sunset Valley","Scale Broken","George","P3","No","GWS",2016-12-07,2016-12-09,2016-12-04,2016-12-03,2016-12-01
"IR28","ask",1,1,"IR28","Help Desk","Hyde Park","Permission Request","Emily","P2","No","MAD",2016-09-07,2016-09-07,2016-09-05,2016-09-04,2016-09-01
"IR28","criticize",1,1,"IR28","Help Desk","Hyde Park","Permission Request","Emily","P2","No","MAD",2016-09-07,2016-09-07,2016-09-05,2016-09-04,2016-09-01
"IR28","fault",2,1,"IR28","Help Desk","Hyde Park","Permission Request","Emily","P2","No","MAD",2016-09-07,2016-09-07,2016-09-05,2016-09-04,2016-09-01
"IR28","find",1,1,"IR28","Help Desk","Hyde Park","Permission Request","Emily","P2","No","MAD",2016-09-07,2016-09-07,2016-09-05,2016-09-04,2016-09-01
"IR28","following",1,1,"IR28","Help Desk","Hyde Park","Permission Request","Emily","P2","No","MAD",2016-09-07,2016-09-07,2016-09-05,2016-09-04,2016-09-01
"IR28","mine",1,1,"IR28","Help Desk","Hyde Park","Permission Request","Emily","P2","No","MAD",2016-09-07,2016-09-07,2016-09-05,2016-09-04,2016-09-01
"IR28","nearly",1,1,"IR28","Help Desk","Hyde Park","Permission Request","Emily","P2","No","MAD",2016-09-07,2016-09-07,2016-09-05,2016-09-04,2016-09-01
"IR28","one",1,1,"IR28","Help Desk","Hyde Park","Permission Request","Emily","P2","No","MAD",2016-09-07,2016-09-07,2016-09-05,2016-09-04,2016-09-01
"IR28","question",1,1,"IR28","Help Desk","Hyde Park","Permission Request","Emily","P2","No","MAD",2016-09-07,2016-09-07,2016-09-05,2016-09-04,2016-09-01
"IR28","resembles",1,1,"IR28","Help Desk","Hyde Park","Permission Request","Emily","P2","No","MAD",2016-09-07,2016-09-07,2016-09-05,2016-09-04,2016-09-01
"IR28","someone",1,1,"IR28","Help Desk","Hyde Park","Permission Request","Emily","P2","No","MAD",2016-09-07,2016-09-07,2016-09-05,2016-09-04,2016-09-01
"IR28","whenever",1,1,"IR28","Help Desk","Hyde Park","Permission Request","Emily","P2","No","MAD",2016-09-07,2016-09-07,2016-09-05,2016-09-04,2016-09-01
"IR29","another",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","anxiety",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","blames",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","criticisms",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","hates",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","hold",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","inside",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","need",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","opinion",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","particular",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","penetrate",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","people",2,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","racked",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","realize",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","see",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","similar",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","sort",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","souls",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","voice",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR29","will",1,1,"IR29","Help Desk","Lamar","Desktop Support","Diego","P3","No","MAV",2016-10-12,2016-10-16,2016-10-10,2016-10-09,2016-10-01
"IR30","face",1,1,"IR30","Retail Support","Lamar","Coupon Not Working","Irvin","P1","No","WSP",2016-05-18,2016-05-22,2016-05-16,2016-05-15,2016-05-01
"IR30","first",1,1,"IR30","Retail Support","Lamar","Coupon Not Working","Irvin","P1","No","WSP",2016-05-18,2016-05-22,2016-05-16,2016-05-15,2016-05-01
"IR30","keep",1,1,"IR30","Retail Support","Lamar","Coupon Not Working","Irvin","P1","No","WSP",2016-05-18,2016-05-22,2016-05-16,2016-05-15,2016-05-01
"IR30","know",1,1,"IR30","Retail Support","Lamar","Coupon Not Working","Irvin","P1","No","WSP",2016-05-18,2016-05-22,2016-05-16,2016-05-15,2016-05-01
"IR30","look",1,1,"IR30","Retail Support","Lamar","Coupon Not Working","Irvin","P1","No","WSP",2016-05-18,2016-05-22,2016-05-16,2016-05-15,2016-05-01
"IR30","rule",1,1,"IR30","Retail Support","Lamar","Coupon Not Working","Irvin","P1","No","WSP",2016-05-18,2016-05-22,2016-05-16,2016-05-15,2016-05-01
"IR30","second",1,1,"IR30","Retail Support","Lamar","Coupon Not Working","Irvin","P1","No","WSP",2016-05-18,2016-05-22,2016-05-16,2016-05-15,2016-05-01
"IR30","spirit",1,1,"IR30","Retail Support","Lamar","Coupon Not Working","Irvin","P1","No","WSP",2016-05-18,2016-05-22,2016-05-16,2016-05-15,2016-05-01
"IR30","things",1,1,"IR30","Retail Support","Lamar","Coupon Not Working","Irvin","P1","No","WSP",2016-05-18,2016-05-22,2016-05-16,2016-05-15,2016-05-01
"IR30","untroubled",1,1,"IR30","Retail Support","Lamar","Coupon Not Working","Irvin","P1","No","WSP",2016-05-18,2016-05-22,2016-05-16,2016-05-15,2016-05-01
"IR31","anger",1,1,"IR31","Retail Payments","Hyde Park","Credit Card Issue","Joy","P3","No","BRL",2016-09-21,2016-09-26,2016-09-19,2016-09-18,2016-09-01
"IR31","causes",1,1,"IR31","Retail Payments","Hyde Park","Credit Card Issue","Joy","P3","No","BRL",2016-09-21,2016-09-26,2016-09-19,2016-09-18,2016-09-01
"IR31","consequences",1,1,"IR31","Retail Payments","Hyde Park","Credit Card Issue","Joy","P3","No","BRL",2016-09-21,2016-09-26,2016-09-19,2016-09-18,2016-09-01
"IR31","grievous",1,1,"IR31","Retail Payments","Hyde Park","Credit Card Issue","Joy","P3","No","BRL",2016-09-21,2016-09-26,2016-09-19,2016-09-18,2016-09-01
"IR31","much",1,1,"IR31","Retail Payments","Hyde Park","Credit Card Issue","Joy","P3","No","BRL",2016-09-21,2016-09-26,2016-09-19,2016-09-18,2016-09-01
"IR32","act",1,1,"IR32","Retail Support","Hyde Park","Coupon Not Working","Irvin","P2","No","ORT",2016-11-25,2016-12-02,2016-11-20,2016-11-19,2016-11-01
"IR32","death",1,1,"IR32","Retail Support","Hyde Park","Coupon Not Working","Irvin","P2","No","ORT",2016-11-25,2016-12-02,2016-11-20,2016-11-19,2016-11-01
"IR32","going",1,1,"IR32","Retail Support","Hyde Park","Coupon Not Working","Irvin","P2","No","ORT",2016-11-25,2016-12-02,2016-11-20,2016-11-19,2016-11-01
"IR32","good",1,1,"IR32","Retail Support","Hyde Park","Coupon Not Working","Irvin","P2","No","ORT",2016-11-25,2016-12-02,2016-11-20,2016-11-19,2016-11-01
"IR32","hangs",1,1,"IR32","Retail Support","Hyde Park","Coupon Not Working","Irvin","P2","No","ORT",2016-11-25,2016-12-02,2016-11-20,2016-11-19,2016-11-01
"IR32","live",2,1,"IR32","Retail Support","Hyde Park","Coupon Not Working","Irvin","P2","No","ORT",2016-11-25,2016-12-02,2016-11-20,2016-11-19,2016-11-01
"IR32","power",1,1,"IR32","Retail Support","Hyde Park","Coupon Not Working","Irvin","P2","No","ORT",2016-11-25,2016-12-02,2016-11-20,2016-11-19,2016-11-01
"IR32","ten",1,1,"IR32","Retail Support","Hyde Park","Coupon Not Working","Irvin","P2","No","ORT",2016-11-25,2016-12-02,2016-11-20,2016-11-19,2016-11-01
"IR32","thousand",1,1,"IR32","Retail Support","Hyde Park","Coupon Not Working","Irvin","P2","No","ORT",2016-11-25,2016-12-02,2016-11-20,2016-11-19,2016-11-01
"IR32","years",1,1,"IR32","Retail Support","Hyde Park","Coupon Not Working","Irvin","P2","No","ORT",2016-11-25,2016-12-02,2016-11-20,2016-11-19,2016-11-01
"IR33","begin",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR33","day",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR33","disloyalty",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR33","due",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR33","evil",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR33","good",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR33","ignorance",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR33","ill",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR33","ingratitude",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR33","insolence",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR33","interference",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR33","meeting",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR33","offenders",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR33","selfishness",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR33","shall",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR33","telling",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR33","today",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR33","will",1,1,"IR33","Retail Payments","Sunset Valley","Tax Issue","Joy","P2","No","NLB",2016-07-02,2016-07-09,2016-06-27,2016-06-26,2016-07-01
"IR34","always",2,1,"IR34","Help Desk","Hyde Park","Desktop Support","Diego","P2","No","GWS",2017-03-29,2017-04-01,2017-03-27,2017-03-26,2017-03-01
"IR34","look",2,1,"IR34","Help Desk","Hyde Park","Desktop Support","Diego","P2","No","GWS",2017-03-29,2017-04-01,2017-03-27,2017-03-26,2017-03-01
"IR34","source",1,1,"IR34","Help Desk","Hyde Park","Desktop Support","Diego","P2","No","GWS",2017-03-29,2017-04-01,2017-03-27,2017-03-26,2017-03-01
"IR34","spring",1,1,"IR34","Help Desk","Hyde Park","Desktop Support","Diego","P2","No","GWS",2017-03-29,2017-04-01,2017-03-27,2017-03-26,2017-03-01
"IR34","strength",1,1,"IR34","Help Desk","Hyde Park","Desktop Support","Diego","P2","No","GWS",2017-03-29,2017-04-01,2017-03-27,2017-03-26,2017-03-01
"IR34","thou",1,1,"IR34","Help Desk","Hyde Park","Desktop Support","Diego","P2","No","GWS",2017-03-29,2017-04-01,2017-03-27,2017-03-26,2017-03-01
"IR34","thyself",1,1,"IR34","Help Desk","Hyde Park","Desktop Support","Diego","P2","No","GWS",2017-03-29,2017-04-01,2017-03-27,2017-03-26,2017-03-01
"IR34","well",1,1,"IR34","Help Desk","Hyde Park","Desktop Support","Diego","P2","No","GWS",2017-03-29,2017-04-01,2017-03-27,2017-03-26,2017-03-01
"IR34","will",1,1,"IR34","Help Desk","Hyde Park","Desktop Support","Diego","P2","No","GWS",2017-03-29,2017-04-01,2017-03-27,2017-03-26,2017-03-01
"IR34","wilt",1,1,"IR34","Help Desk","Hyde Park","Desktop Support","Diego","P2","No","GWS",2017-03-29,2017-04-01,2017-03-27,2017-03-26,2017-03-01
"IR35","anything",1,1,"IR35","Help Desk","Lamar","Email","Emily","P3","No","MAD",2016-05-14,2016-05-16,2016-05-09,2016-05-08,2016-05-01
"IR35","bear",1,1,"IR35","Help Desk","Lamar","Email","Emily","P3","No","MAD",2016-05-14,2016-05-16,2016-05-09,2016-05-08,2016-05-01
"IR35","bitter",1,1,"IR35","Help Desk","Lamar","Email","Emily","P3","No","MAD",2016-05-14,2016-05-16,2016-05-09,2016-05-08,2016-05-01
"IR35","feel",1,1,"IR35","Help Desk","Lamar","Email","Emily","P3","No","MAD",2016-05-14,2016-05-16,2016-05-09,2016-05-08,2016-05-01
"IR35","fortune",1,1,"IR35","Help Desk","Lamar","Email","Emily","P3","No","MAD",2016-05-14,2016-05-16,2016-05-09,2016-05-08,2016-05-01
"IR35","future",1,1,"IR35","Help Desk","Lamar","Email","Emily","P3","No","MAD",2016-05-14,2016-05-16,2016-05-09,2016-05-08,2016-05-01
"IR35","good",1,1,"IR35","Help Desk","Lamar","Email","Emily","P3","No","MAD",2016-05-14,2016-05-16,2016-05-09,2016-05-08,2016-05-01
"IR35","misfortune",1,1,"IR35","Help Desk","Lamar","Email","Emily","P3","No","MAD",2016-05-14,2016-05-16,2016-05-09,2016-05-08,2016-05-01
"IR35","remember",1,1,"IR35","Help Desk","Lamar","Email","Emily","P3","No","MAD",2016-05-14,2016-05-16,2016-05-09,2016-05-08,2016-05-01
"IR35","rule",1,1,"IR35","Help Desk","Lamar","Email","Emily","P3","No","MAD",2016-05-14,2016-05-16,2016-05-09,2016-05-08,2016-05-01
"IR35","tempts",1,1,"IR35","Help Desk","Lamar","Email","Emily","P3","No","MAD",2016-05-14,2016-05-16,2016-05-09,2016-05-08,2016-05-01
"IR35","worthily",1,1,"IR35","Help Desk","Lamar","Email","Emily","P3","No","MAD",2016-05-14,2016-05-16,2016-05-09,2016-05-08,2016-05-01
"IR36","gains",1,1,"IR36","Help Desk","Sunset Valley","Desktop Support","Charlie","P3","No","MAV",2016-07-05,2016-07-10,2016-07-04,2016-07-03,2016-07-01
"IR36","holy",1,1,"IR36","Help Desk","Sunset Valley","Desktop Support","Charlie","P3","No","MAV",2016-07-05,2016-07-10,2016-07-04,2016-07-03,2016-07-01
"IR36","just",1,1,"IR36","Help Desk","Sunset Valley","Desktop Support","Charlie","P3","No","MAV",2016-07-05,2016-07-10,2016-07-04,2016-07-03,2016-07-01
"IR36","look",1,1,"IR36","Help Desk","Sunset Valley","Desktop Support","Charlie","P3","No","MAV",2016-07-05,2016-07-10,2016-07-04,2016-07-03,2016-07-01
"IR36","make",1,1,"IR36","Help Desk","Sunset Valley","Desktop Support","Charlie","P3","No","MAV",2016-07-05,2016-07-10,2016-07-04,2016-07-03,2016-07-01
"IR36","much",1,1,"IR36","Help Desk","Sunset Valley","Desktop Support","Charlie","P3","No","MAV",2016-07-05,2016-07-10,2016-07-04,2016-07-03,2016-07-01
"IR36","neighbour",1,1,"IR36","Help Desk","Sunset Valley","Desktop Support","Charlie","P3","No","MAV",2016-07-05,2016-07-10,2016-07-04,2016-07-03,2016-07-01
"IR36","says",1,1,"IR36","Help Desk","Sunset Valley","Desktop Support","Charlie","P3","No","MAV",2016-07-05,2016-07-10,2016-07-04,2016-07-03,2016-07-01
"IR36","see",1,1,"IR36","Help Desk","Sunset Valley","Desktop Support","Charlie","P3","No","MAV",2016-07-05,2016-07-10,2016-07-04,2016-07-03,2016-07-01
"IR36","thinks",1,1,"IR36","Help Desk","Sunset Valley","Desktop Support","Charlie","P3","No","MAV",2016-07-05,2016-07-10,2016-07-04,2016-07-03,2016-07-01
"IR36","time",1,1,"IR36","Help Desk","Sunset Valley","Desktop Support","Charlie","P3","No","MAV",2016-07-05,2016-07-10,2016-07-04,2016-07-03,2016-07-01
"IR37","carrying",1,1,"IR37","Retail Support","Lamar","Other","George","P4","No","WSP",2017-01-21,2017-01-25,2017-01-15,2017-01-14,2017-01-01
"IR37","corpse",1,1,"IR37","Retail Support","Lamar","Other","George","P4","No","WSP",2017-01-21,2017-01-25,2017-01-15,2017-01-14,2017-01-01
"IR37","epictetus",1,1,"IR37","Retail Support","Lamar","Other","George","P4","No","WSP",2017-01-21,2017-01-25,2017-01-15,2017-01-14,2017-01-01
"IR37","little",1,1,"IR37","Retail Support","Lamar","Other","George","P4","No","WSP",2017-01-21,2017-01-25,2017-01-15,2017-01-14,2017-01-01
"IR37","say",1,1,"IR37","Retail Support","Lamar","Other","George","P4","No","WSP",2017-01-21,2017-01-25,2017-01-15,2017-01-14,2017-01-01
"IR37","soul",1,1,"IR37","Retail Support","Lamar","Other","George","P4","No","WSP",2017-01-21,2017-01-25,2017-01-15,2017-01-14,2017-01-01
"IR37","used",1,1,"IR37","Retail Support","Lamar","Other","George","P4","No","WSP",2017-01-21,2017-01-25,2017-01-15,2017-01-14,2017-01-01
"IR38","frozen",1,1,"IR38","Retail Payments","Downtown","Tax Issue","Laura","P2","No","BRL",2017-03-29,2017-04-01,2017-03-27,2017-03-26,2017-03-01
"IR38","lane",1,1,"IR38","Retail Payments","Downtown","Tax Issue","Laura","P2","No","BRL",2017-03-29,2017-04-01,2017-03-27,2017-03-26,2017-03-01
"IR38","loading",1,1,"IR38","Retail Payments","Downtown","Tax Issue","Laura","P2","No","BRL",2017-03-29,2017-04-01,2017-03-27,2017-03-26,2017-03-01
"IR38","r10",1,1,"IR38","Retail Payments","Downtown","Tax Issue","Laura","P2","No","BRL",2017-03-29,2017-04-01,2017-03-27,2017-03-26,2017-03-01
"IR38","screen",1,1,"IR38","Retail Payments","Downtown","Tax Issue","Laura","P2","No","BRL",2017-03-29,2017-04-01,2017-03-27,2017-03-26,2017-03-01
"IR38","stuck",1,1,"IR38","Retail Payments","Downtown","Tax Issue","Laura","P2","No","BRL",2017-03-29,2017-04-01,2017-03-27,2017-03-26,2017-03-01
"IR39","cash",1,1,"IR39","Retail Payments","Lamar","Tax Issue","Joy","P3","No","ORT",2016-10-31,2016-11-07,2016-10-31,2016-10-30,2016-10-01
"IR39","register",1,1,"IR39","Retail Payments","Lamar","Tax Issue","Joy","P3","No","ORT",2016-10-31,2016-11-07,2016-10-31,2016-10-30,2016-10-01
"IR39","working",1,1,"IR39","Retail Payments","Lamar","Tax Issue","Joy","P3","No","ORT",2016-10-31,2016-11-07,2016-10-31,2016-10-30,2016-10-01
